"","KO_id","average_RP","sd_RP","average_RS","sd_RS","diff_mean","Highest","p.value","p.adjust","sign","type","origin_p.value","origin_p.adjust","Z_score","Significantly","gene","Description"
"42","K00046",3315.72325047059,633.383687861518,1913.51540994118,390.830974897629,-1402.20784052941,"RP",5.14225574870125e-09,3.43387460978165e-08,-1,"Depleted",1.02845114974025e-08,6.86774921956329e-08,-5.39459706842679,"Depleted","idnO","gluconate 5-dehydrogenase  [EC:1.1.1.69] "
"43","K00048",24.1202458823529,21.9637323263788,15.413717,21.0900345220373,-8.70652888235294,"RP",0.0966083283751275,0.115910739774443,-1,"Depleted",0.193216656750255,0.231821479548886,-1.1956799474075,"None","fucO","lactaldehyde reductase  [EC:1.1.1.77] "
"44","K00049",1.46270570588235,0.601858624797361,1.00117852941176,0.572056977333456,-0.461527176470588,"RP",0.00724745754234406,0.0112288494157538,-1,"Depleted",0.0144949150846881,0.0224576988315075,-2.28253626710864,"Depleted","GRHPR","glyoxylate/hydroxypyruvate reductase  [EC:1.1.1.79 1.1.1.81] "
"45","K00050",178.594633411765,36.5161112589167,148.373915705882,33.3750725977258,-30.2207177058824,"RP",0.00653538410606396,0.0102590571683651,-1,"Depleted",0.0130707682121279,0.0205181143367302,-2.31673605331986,"Depleted",NA,NA
"46","K00051",0.0245981176470588,0.0252042625211549,0.0339741176470588,0.039251092073792,0.009376,"RS",0.388379263765005,0.401863727718345,1,"Enriched",0.77675852753001,0.803727455436689,0.24852600057502,"None","E1.1.1.82","malate dehydrogenase (NADP+)  [EC:1.1.1.82] "
"47","K00052",5523.34770941176,636.620441342472,4843.45627470589,691.211652569563,-679.891434705869,"RP",0.00239607863232384,0.00415449117701311,-1,"Depleted",0.00479215726464768,0.00830898235402621,-2.63924942197293,"Depleted","leuB, IMDH","3-isopropylmalate dehydrogenase  [EC:1.1.1.85] "
"48","K00053",11215.5840552353,1462.12197853196,9062.88172364706,655.216558320946,-2152.70233158823,"RP",3.9209700083847e-07,1.46473716726503e-06,-1,"Depleted",7.84194001676941e-07,2.92947433453006e-06,-4.67570362465222,"Depleted","ilvC","ketol-acid reductoisomerase  [EC:1.1.1.86] "
"49","K00054",129.158714411765,27.2084536075719,110.020665882353,18.5208885680639,-19.1380485294118,"RP",0.0171957906420047,0.0243630641715388,-1,"Depleted",0.0343915812840094,0.0487261283430776,-1.9709803073562,"Depleted","mvaA","hydroxymethylglutaryl-CoA reductase  [EC:1.1.1.88] "
"50","K00055",912.368653588235,157.630300245296,435.353731470588,130.892975901209,-477.014922117647,"RP",5.14225574870125e-09,3.43387460978165e-08,-1,"Depleted",1.02845114974025e-08,6.86774921956329e-08,-5.39459706842679,"Depleted","E1.1.1.90","aryl-alcohol dehydrogenase  [EC:1.1.1.90] "
"51","K00057",2556.35361429412,255.193032341183,1963.70611988235,417.040638277759,-592.647494411767,"RP",1.16557796970562e-07,5.00126826630636e-07,-1,"Depleted",2.33115593941123e-07,1.00025365326127e-06,-4.89158856724771,"Depleted","gpsA","glycerol-3-phosphate dehydrogenase (NAD(P)+)  [EC:1.1.1.94] "
"52","K00058",11228.09805,1105.91119810957,9112.64778100001,1065.01748500694,-2115.45026899998,"RP",3.9209700083847e-07,1.46473716726503e-06,-1,"Depleted",7.84194001676941e-07,2.92947433453006e-06,-4.67570362465222,"Depleted","serA, PHGDH","D-3-phosphoglycerate dehydrogenase / 2-oxoglutarate reductase  [EC:1.1.1.95 1.1.1.399] "
"53","K00059",35068.1654737646,2685.68267101476,24174.7240813532,3613.39945097532,-10893.4413924114,"RP",1.71408524956708e-09,1.42426407210405e-08,-1,"Depleted",3.42817049913417e-09,2.8485281442081e-08,-5.55050055033285,"Depleted","fabG, OAR1","3-oxoacyl-[acyl-carrier protein] reductase  [EC:1.1.1.100] "
"54","K00060",2420.98053717647,371.815953747739,1680.21949176471,190.313696220653,-740.761045411765,"RP",2.87109279302487e-08,1.48106072099483e-07,-1,"Depleted",5.74218558604973e-08,2.96212144198966e-07,-5.12584123449441,"Depleted","tdh","threonine 3-dehydrogenase  [EC:1.1.1.103] "
"55","K00061",50.1903557058824,12.1538563852923,24.9701176470588,10.9575961183425,-25.2202380588235,"RP",5.19367830618827e-07,1.87277289028172e-06,-1,"Depleted",1.03873566123765e-06,3.74554578056344e-06,-4.6250242494596,"Depleted","RDH5","11-cis-retinol dehydrogenase  [EC:1.1.1.315] "
"56","K00062",0.905090352941176,1.41772184730336,0.502962882352941,0.755613355374119,-0.402127470588235,"RP",0.13511566553873,0.15795636596624,-1,"Depleted",0.27023133107746,0.31591273193248,-1.00289249947765,"None","ARA2","D-arabinose 1-dehydrogenase  [EC:1.1.1.116] "
"57","K00064",1429.17040641177,128.287022367996,993.008079941177,201.917621115903,-436.162326470589,"RP",5.14225574870125e-09,3.43387460978165e-08,-1,"Depleted",1.02845114974025e-08,6.86774921956329e-08,-5.39459706842679,"Depleted","E1.1.1.122","D-threo-aldose 1-dehydrogenase  [EC:1.1.1.122] "
"58","K00065",3598.04677752941,388.985218783688,2290.24626194118,284.418638637927,-1307.80051558823,"RP",4.28521312391771e-10,5.37997560083099e-09,-1,"Depleted",8.57042624783542e-10,1.0759951201662e-08,-5.71829296656914,"Depleted","kduD","2-dehydro-3-deoxy-D-gluconate 5-dehydrogenase  [EC:1.1.1.127] "
"59","K00066",885.702437823529,257.562947701904,1032.94329070588,185.22217149311,147.240852882353,"RS",0.00802477634808498,0.0123080646154068,1,"Enriched",0.01604955269617,0.0246161292308136,2.24737409354286,"Enriched","algD","GDP-mannose 6-dehydrogenase  [EC:1.1.1.132] "
"60","K00067",2351.86546064706,222.051166422539,2110.58418617647,366.542989728287,-241.281274470592,"RP",0.00166263569523739,0.00298332843079854,-1,"Depleted",0.00332527139047478,0.00596665686159708,-2.74960815408764,"Depleted","rfbD, rmlD","dTDP-4-dehydrorhamnose reductase  [EC:1.1.1.133] "
"61","K00068",77.0741041176471,35.7435156466865,74.1092549411765,15.2245933816719,-2.96484917647059,"RP",0.237229172280832,0.259681719634622,-1,"Depleted",0.474458344561663,0.519363439269245,-0.644326956141025,"None","srlD","sorbitol-6-phosphate 2-dehydrogenase  [EC:1.1.1.140] "
"62","K00069",116.378669705882,38.2944138085926,24.6038473529412,11.5531269645388,-91.7748223529412,"RP",4.28521312391771e-10,5.37997560083099e-09,-1,"Depleted",8.57042624783542e-10,1.0759951201662e-08,-5.71829296656914,"Depleted","HPGD","15-hydroxyprostaglandin dehydrogenase (NAD)  [EC:1.1.1.141] "
"63","K00070",0.0116311176470588,0.0479563266028091,0.0122047058823529,0.0297642056184201,0.000573588235294117,"RS",0.177961995621256,0.200531946103045,1,"Enriched",0.355923991242511,0.40106389220609,0.839722684129785,"None","HSD3B","3beta-hydroxy-Delta5-steroid dehydrogenase / steroid Delta-isomerase  [EC:1.1.1.145 5.3.3.1] "
"64","K00071",34.2016109411765,8.73887089452032,9.65225752941176,2.58435218713741,-24.5493534117647,"RP",4.28521312391771e-10,5.37997560083099e-09,-1,"Depleted",8.57042624783542e-10,1.0759951201662e-08,-5.71829296656914,"Depleted","HSD11B2","corticosteroid 11-beta-dehydrogenase isozyme 2  [EC:1.1.1.-] "
"65","K00072",0.0730737058823529,0.0825127595797801,0.164999529411765,0.118327386726994,0.0919258235294118,"RS",0.00676843220557259,0.0106123093833955,1,"Enriched",0.0135368644111452,0.021224618766791,2.30396481505838,"Enriched","SPR","sepiapterin reductase  [EC:1.1.1.153] "
"66","K00073",184.158821470588,24.7744063397067,142.182922823529,26.0589922333345,-41.9758986470588,"RP",3.08505348430208e-05,7.68817475634353e-05,-1,"Depleted",6.17010696860415e-05,0.000153763495126871,-3.78491116357131,"Depleted","allD","ureidoglycolate dehydrogenase (NAD+)  [EC:1.1.1.350] "
"67","K00074",8605.89349164706,1161.28688322537,7536.86569882354,852.674218882741,-1069.02779282352,"RP",0.00113456074007208,0.00210155558622582,-1,"Depleted",0.00226912148014415,0.00420311117245163,-2.86250161596028,"Depleted","paaH, hbd, fadB, mmgB","3-hydroxybutyryl-CoA dehydrogenase  [EC:1.1.1.157] "
"68","K00075",3641.32828494118,405.291141623911,2647.896022,414.123106029905,-993.432262941175,"RP",4.15665673020018e-08,2.03605154725835e-07,-1,"Depleted",8.31331346040036e-08,4.07210309451669e-07,-5.06555587532911,"Depleted","murB","UDP-N-acetylmuramate dehydrogenase  [EC:1.3.1.98] "
"69","K00076",481.060709882353,109.228457312272,329.053216294118,78.0730929510522,-152.007493588235,"RP",9.3370508757043e-06,2.5631120050953e-05,-1,"Depleted",1.86741017514086e-05,5.1262240101906e-05,-4.04979627567017,"Depleted","hdhA","7-alpha-hydroxysteroid dehydrogenase  [EC:1.1.1.159] "
"70","K00077",3180.80308947059,401.220094005762,2165.21028611765,408.952092297058,-1015.59280335294,"RP",8.14190493544365e-09,5.06084333622827e-08,-1,"Depleted",1.62838098708873e-08,1.01216866724565e-07,-5.32452556536992,"Depleted","panE, apbA","2-dehydropantoate 2-reductase  [EC:1.1.1.169] "
"71","K00078",619.382894882353,83.3100423901334,333.286476882353,77.0127453450345,-286.096418,"RP",5.14225574870125e-09,3.43387460978165e-08,-1,"Depleted",1.02845114974025e-08,6.86774921956329e-08,-5.39459706842679,"Depleted","DHDH","dihydrodiol dehydrogenase / D-xylose 1-dehydrogenase (NADP)  [EC:1.3.1.20 1.1.1.179] "
"72","K00079",712.929326647059,197.78927952368,398.276467117647,189.208852275223,-314.652859529412,"RP",0.000126088110958155,0.000280247527401917,-1,"Depleted",0.000252176221916309,0.000560495054803834,-3.45004406598876,"Depleted","CBR1","carbonyl reductase 1  [EC:1.1.1.184 1.1.1.189 1.1.1.197] "
"73","K00081",1.31366241176471,1.52826124268501,0.735579705882353,0.995871930926849,-0.578082705882353,"RP",0.0205145283680295,0.0284884569263062,-1,"Depleted",0.0410290567360589,0.0569769138526124,-1.90348787870702,"None","CBR2","carbonyl reductase 2  [EC:1.1.1.184] "
"74","K00082",1151.93751588235,220.361011699631,1240.97042452941,342.003144991357,89.0329086470588,"RS",0.0852259015662034,0.10335614976401,1,"Enriched",0.170451803132407,0.20671229952802,1.26265748428944,"None","ribD2","5-amino-6-(5-phosphoribosylamino)uracil reductase  [EC:1.1.1.193] "
"75","K00083",1.11811241176471,0.524160562653165,7.62585605882353,2.84870689299953,6.50774364705882,"RS",4.28521312391771e-10,5.37997560083099e-09,1,"Enriched",8.57042624783542e-10,1.0759951201662e-08,5.71829296656914,"Enriched","CAD","cinnamyl-alcohol dehydrogenase  [EC:1.1.1.195] "
"76","K00084",0,0,0.0284940588235294,0.0636854627195942,0.0284940588235294,"RS",0.0400766003049312,0.05224929806945,1,"Enriched",0.0801532006098623,0.1044985961389,1.6234249434571,"None","CBR3","carbonyl reductase 3  [EC:1.1.1.184] "
"77","K00086",149.820180352941,88.4583435620607,74.4060452352941,56.9282749343714,-75.4141351176471,"RP",0.00528942496562252,0.00850149200188161,-1,"Depleted",0.010578849931245,0.0170029840037632,-2.38664320210725,"Depleted","dhaT","1,3-propanediol dehydrogenase  [EC:1.1.1.202] "
"78","K00087",967.624599529412,396.421919471561,847.775173823529,202.58730643675,-119.849425705882,"RP",0.109037121095778,0.129468139841535,-1,"Depleted",0.218074242191555,0.25893627968307,-1.12890886743442,"None","ygeS, xdhA","xanthine dehydrogenase molybdenum-binding subunit  [EC:1.17.1.4] "
"79","K00088",12017.6960997059,1945.60765399386,9798.08207252943,1515.41924682726,-2219.61402717645,"RP",0.000238419830745909,0.000503697975466001,-1,"Depleted",0.000476839661491818,0.001007395950932,-3.28845302243579,"Depleted","IMPDH, guaB","IMP dehydrogenase  [EC:1.1.1.205] "
"80","K00090",707.663794235294,328.38904633063,274.211963470588,123.146290967842,-433.451830764706,"RP",1.16557796970562e-07,5.00126826630636e-07,-1,"Depleted",2.33115593941123e-07,1.00025365326127e-06,-4.89158856724771,"Depleted","ghrB","glyoxylate/hydroxypyruvate/2-ketogluconate reductase  [EC:1.1.1.79 1.1.1.81 1.1.1.215] "
"81","K00091",1066.23500588235,152.963867030739,851.379816882353,97.906393700776,-214.855189,"RP",3.88068900501988e-06,1.14378202253217e-05,-1,"Depleted",7.76137801003976e-06,2.28756404506435e-05,-4.23479882478502,"Depleted","E1.1.1.219","dihydroflavonol-4-reductase  [EC:1.1.1.219] "
"82","K00093",0.408258882352941,0.592969394543669,0.407694176470588,0.364649110737849,-0.000564705882352912,"RP",0.178530060654364,0.200531946103045,-1,"Depleted",0.357060121308727,0.40106389220609,-0.839722684129785,"None","mdh","methanol dehydrogenase  [EC:1.1.1.244] "
"83","K00094",4.10128270588235,9.59856741345921,0.645105058823529,2.09055299542303,-3.45617764705882,"RP",0.0645646391146667,0.0806471890175938,-1,"Depleted",0.129129278229333,0.161294378035188,-1.40073150433423,"None","E1.1.1.251, gatD","galactitol-1-phosphate 5-dehydrogenase  [EC:1.1.1.251] "
"84","K00096",370.158148411765,131.951111705905,314.937006941177,99.6703269462502,-55.2211414705882,"RP",0.079915800447258,0.0977831542057913,-1,"Depleted",0.159831600894516,0.195566308411583,-1.29428699062963,"None","araM, egsA","glycerol-1-phosphate dehydrogenase [NAD(P)+]  [EC:1.1.1.261] "
"85","K00097",1388.75455894118,153.123906440104,1129.06224423529,180.163026542392,-259.692314705884,"RP",9.3370508757043e-06,2.5631120050953e-05,-1,"Depleted",1.86741017514086e-05,5.1262240101906e-05,-4.04979627567017,"Depleted","pdxA","4-hydroxythreonine-4-phosphate dehydrogenase  [EC:1.1.1.262] "
"86","K00098",545.133609764706,93.8116749903486,244.840458058824,78.6995898284793,-300.293151705882,"RP",4.28521312391771e-10,5.37997560083099e-09,-1,"Depleted",8.57042624783542e-10,1.0759951201662e-08,-5.71829296656914,"Depleted","idnD","L-idonate 5-dehydrogenase  [EC:1.1.1.264] "
"87","K00099",2934.42773682353,377.599761938914,2777.09317429412,456.137526128789,-157.334562529406,"RP",0.270039084400452,0.290967475942495,-1,"Depleted",0.540078168800904,0.581934951884991,-0.550560559650448,"None","dxr","1-deoxy-D-xylulose-5-phosphate reductoisomerase  [EC:1.1.1.267] "
"88","K00100",0.158410941176471,0.12892433334929,0.0555905294117647,0.0568265983729425,-0.102820411764706,"RP",0.00323342692776751,0.00549322142095679,-1,"Depleted",0.00646685385553501,0.0109864428419136,-2.54312973510838,"Depleted","bdhAB","butanol dehydrogenase  [EC:1.1.1.-] "
"89","K00101",2616.33366776471,423.223967214863,1677.87228729412,306.025935265219,-938.461380470589,"RP",1.92834590576297e-08,1.05008071937522e-07,-1,"Depleted",3.85669181152594e-08,2.10016143875044e-07,-5.19024625399633,"Depleted","lldD","L-lactate dehydrogenase (cytochrome)  [EC:1.1.2.3] "
"90","K00102",5137.59955347059,1027.7020103149,3061.46479864706,554.799791938394,-2076.13475482353,"RP",2.1768882669502e-07,8.73075773953377e-07,-1,"Depleted",4.35377653390039e-07,1.74615154790675e-06,-4.78078139773443,"Depleted","LDHD, dld","D-lactate dehydrogenase (cytochrome)  [EC:1.1.2.4] "
"91","K00103",28.3884028823529,8.43834738545704,19.3660007058824,4.33225085047948,-9.02240217647059,"RP",0.000433560723025498,0.00087467679377128,-1,"Depleted",0.000867121446050997,0.00174935358754256,-3.12978319997193,"Depleted","GULO","L-gulonolactone oxidase  [EC:1.1.3.8] "
"92","K00104",5346.81000611764,610.228325774662,5396.93486229412,1011.91443148048,50.1248561764751,"RS",0.304914268697827,0.323650515306518,1,"Enriched",0.609828537395654,0.647301030613036,0.457514850612619,"None","glcD","glycolate dehydrogenase FAD-linked subunit  [EC:1.1.99.14] "
"93","K00106",132.481642294118,60.9794138020537,82.5595181176471,46.4508244523667,-49.9221241764706,"RP",0.00724745754234406,0.0112288494157538,-1,"Depleted",0.0144949150846881,0.0224576988315075,-2.28253626710864,"Depleted","XDH","xanthine dehydrogenase/oxidase  [EC:1.17.1.4 1.17.3.2] "
"94","K00107",39.7246982352941,28.2083985676326,27.8463501764706,20.9639187618837,-11.8783480588235,"RP",0.079915800447258,0.0977831542057913,-1,"Depleted",0.159831600894516,0.195566308411583,-1.29428699062963,"None","ALO","D-arabinono-1,4-lactone oxidase  [EC:1.1.3.37] "
"95","K00108",8559.51388835294,1049.58378917231,5729.49253029412,911.442729789029,-2830.02135805882,"RP",4.28521312391771e-10,5.37997560083099e-09,-1,"Depleted",8.57042624783542e-10,1.0759951201662e-08,-5.71829296656914,"Depleted","betA, CHDH","choline dehydrogenase  [EC:1.1.99.1] "
"96","K00109",336.947617705882,75.3447086738028,353.096873764706,86.6856632744252,16.1492560588235,"RS",0.293074038429671,0.312432390888369,1,"Enriched",0.586148076859343,0.624864781776739,0.488967393111105,"None","L2HGDH","2-hydroxyglutarate dehydrogenase  [EC:1.1.99.2] "
