,YL.RP.1488,YL.RP.342,YL.RP.348,YL.RP.977,YL.RP.995,YL.RP.9,YL.RP.Si051,YL.RP.Si062,YL.RP.Si079,YL.RP.Si080,YL.RP.Si081,YL.RP.Si083,YL.RP.Si090,YL.RP.Si214,YL.RP.Si248,YL.RP.Si249,YL.RP.Si268,YL.RS.1488,YL.RS.342,YL.RS.348,YL.RS.977,YL.RS.995,YL.RS.9,YL.RS.Si051,YL.RS.Si062,YL.RS.Si079,YL.RS.Si080,YL.RS.Si081,YL.RS.Si083,YL.RS.Si090,YL.RS.Si214,YL.RS.Si248,YL.RS.Si249,YL.RS.Si268
MAG_533,1.962449,0.953198,3.279905,1.153155,1.016123,1.219811,0.37716,1.092419,1.196176,2.128122,2.57732,1.758968,3.171576,2.15616,2.455794,2.007973,1.401192,30.410195,2.036167,6.48114,7.4898,3.943877,2.492211,8.602873,9.747141,8.560183,14.180382,17.114383,4.839059,19.045427,17.67005,5.637885,5.229412,9.809211
MAG_534,11.217098,9.665746,34.978069,11.833307,5.661838,14.314446,7.726829,10.459903,9.273289,14.103833,17.590915,16.791079,24.186783,12.924377,29.26457,36.565766,22.58658,31.931285,23.578351,65.280277,43.727645,26.262297,22.937833,51.251175,50.424878,44.846649,54.159429,55.752572,29.556563,55.797959,39.412434,64.005978,39.840925,50.688275
MAG_535,95.077929,81.367383,144.464033,66.957026,89.407549,153.322093,31.087832,43.855811,55.626381,69.740089,83.076838,86.601049,115.756924,79.6404,132.465729,112.963063,68.543696,292.639035,211.151362,309.248767,241.624346,188.592315,186.494305,221.44516,210.997809,273.722997,330.271897,262.529406,255.259434,302.674465,303.104898,328.779678,325.556264,243.490064
MAG_536,448.472689,422.040867,395.757165,242.828439,402.421574,354.929439,89.647937,107.974693,168.918689,172.263621,175.968367,257.618655,363.551265,217.575882,458.413556,482.616501,166.016418,1012.878483,714.128395,727.607052,755.775118,1512.033121,597.668974,666.614845,511.345171,1039.355121,412.167579,826.770001,775.931156,696.334465,938.512853,1667.152745,1459.462269,525.261563
MAG_537,86.376325,78.571086,239.872178,62.416241,85.653863,108.650104,31.524805,40.691544,53.141969,82.906418,129.850863,90.073518,139.792003,89.15104,158.985308,124.736312,100.617601,248.288362,237.43603,528.782006,307.649364,90.93816,185.262389,403.783274,271.695884,388.909813,518.993769,699.560577,334.498358,575.537667,603.42881,486.719328,389.535476,490.809736
MAG_538,225.290114,146.568543,230.834078,163.758762,153.422107,132.29503,90.557565,140.752344,134.978029,176.819646,199.97293,185.519232,234.910473,186.506308,226.461755,204.870807,201.907742,279.898695,170.677031,321.388459,238.563809,286.023549,130.081804,238.181742,200.46275,243.891745,214.427772,237.975141,217.972523,246.051762,258.350137,329.432379,285.492492,270.044268
MAG_539,29.208276,26.923374,92.387355,35.732798,18.693859,54.166221,26.432509,22.131725,24.818637,43.680471,43.431764,38.935049,48.544356,32.615195,66.547096,48.70491,49.945098,83.30794,71.016895,137.240463,111.503285,64.648324,64.002281,235.055381,118.7349,150.331955,132.272893,167.983847,89.199223,118.620614,115.929604,173.305213,134.705287,197.240948
MAG_540,7.266616,5.469339,15.105799,5.060471,3.449399,8.278435,2.89022,4.39373,2.950671,13.231321,15.30126,6.115674,14.655967,10.118255,9.511081,8.04689,5.224704,38.708371,14.894205,30.296717,27.449859,19.221707,10.428641,28.516379,23.268292,29.685889,78.504649,119.01442,19.07322,87.682781,69.537243,34.583777,15.884086,32.890446
MAG_541,600.008471,389.55594,582.468167,401.15065,407.630569,599.29388,203.769368,156.52233,200.907648,252.417289,258.543511,350.868305,454.21495,277.823291,398.541512,359.351106,352.662871,1394.082479,1522.275609,1642.141337,1732.696855,843.535109,1083.198496,1440.343152,726.328468,1389.840258,691.489156,1504.531488,1405.206523,1094.848774,736.729284,1263.370661,1600.66485,1303.695931
MAG_542,283.150931,553.426555,778.888242,378.9189,608.389919,680.654107,107.432636,286.474186,267.224004,411.456327,317.267894,477.583364,346.65608,195.180442,631.733717,674.358429,313.208232,1697.821245,3217.659614,2240.406033,2122.443521,2882.673641,2368.096549,2311.875381,2918.071778,2295.451842,2683.024947,1171.672632,2722.774415,2287.50744,1420.449614,2009.196916,2410.196208,1983.494563
MAG_543,1159.381207,1029.525758,3158.611131,949.010598,1060.774663,1151.685286,471.85889,818.045852,738.208052,1043.716055,1256.250262,1228.589892,1581.423124,758.7363,1990.561118,2211.86006,1107.007606,4660.077687,5114.97891,7104.231842,5498.682451,7765.931726,3585.090094,6526.744775,8054.541868,6448.005345,6851.217827,4324.244448,4760.475347,7140.759959,4816.457565,5224.494064,7106.761108,6628.228434
MAG_544,49.65342,36.875001,35.606111,30.736939,32.564907,32.085918,11.768737,27.296848,27.068474,34.659895,39.166613,32.748418,42.895866,35.779966,36.671609,36.636629,32.18016,54.754614,42.514751,55.401526,54.105338,59.091763,41.142911,49.48467,59.73874,56.291525,48.210948,53.590861,45.632615,67.908895,61.798475,49.74042,67.545581,52.437014
MAG_545,45.402228,45.659395,104.282653,38.080779,41.782033,61.234143,18.739447,27.540297,33.227561,43.100316,75.532855,57.324253,89.830641,33.83639,99.202247,81.869941,47.061209,122.117656,116.700274,245.992475,145.728126,50.023448,88.1345,183.669092,182.272607,224.05805,223.015413,236.282826,171.394063,283.816269,172.707594,249.984572,199.300768,195.990125
MAG_546,200.947551,145.542894,271.846611,151.5598,133.110886,173.852756,68.50231,87.513145,106.01231,135.604157,156.651292,160.48229,208.15707,147.503499,216.15247,176.387059,154.182569,430.173897,389.878187,751.105034,549.74879,348.283611,316.127928,467.636031,414.043542,526.847233,435.708078,543.067258,464.11185,624.568785,487.727144,549.628616,588.280707,455.453167
MAG_547,84.341256,98.321663,218.294142,69.743038,75.370558,142.512719,42.81235,54.357726,65.952315,90.802712,118.703795,129.983647,194.798491,59.199394,222.863067,228.521433,89.801138,235.209657,282.660448,432.984833,272.310234,109.17367,203.738142,410.128044,378.73972,424.815544,412.169671,304.731054,393.476335,465.884699,287.069655,523.449099,502.705632,406.827423
MAG_548,434.428856,600.249711,478.291664,356.642379,934.880061,1246.205778,253.495162,257.991893,304.557939,379.942864,428.08319,519.927369,587.563971,360.196268,675.790974,389.98842,365.617865,646.490868,567.693277,414.845351,484.360206,348.774814,797.357927,639.082442,510.931589,567.13771,524.446001,536.615129,658.848037,447.342269,602.305996,971.38431,1354.582477,661.589794
MAG_549,71.896682,52.87283,96.492523,43.622899,67.83427,82.538116,18.175748,28.205628,39.042209,47.179628,54.941404,57.260468,69.069479,41.691263,83.821703,71.889686,48.38688,163.033016,150.318676,184.470232,161.785994,114.814185,125.540711,168.819672,139.74468,169.479412,196.843079,185.454017,174.614982,171.903696,163.549381,202.232974,198.948285,176.220737
MAG_550,845.303018,1050.037048,2583.175618,987.00045,885.011258,1368.366127,320.711058,615.368582,621.177166,1005.324176,845.197413,1122.352116,1403.165515,555.014428,1940.690873,1713.716171,871.42927,2916.939113,4478.470737,6834.840016,4649.894939,2932.144287,3246.454609,4162.0345,3807.707387,4042.801229,4942.145867,2475.423849,4192.043557,6296.35681,2265.606645,4572.374622,4822.201151,3519.057561
MAG_551,176.553398,221.870999,788.567736,182.92541,112.567416,324.575653,103.754198,123.312564,135.82134,219.244363,262.369041,235.090807,339.582392,123.526997,452.575581,476.276249,240.807596,639.542575,879.927973,2562.947858,1110.272821,496.852925,571.182228,1150.089558,1040.029069,1098.733961,1295.494099,778.704775,887.089697,1688.912475,661.863914,1366.170618,1045.711199,990.033819
MAG_552,383.989531,293.697684,393.334872,240.347055,411.927755,487.833006,131.210458,169.455987,235.756374,257.167849,299.273633,312.386631,468.128956,222.011589,537.812543,396.328606,319.446443,1009.670887,678.047359,667.689977,775.249324,357.576958,646.101571,899.36788,720.97664,846.698,614.534,849.085663,963.189985,669.692654,827.33701,1067.204534,1155.109392,1039.636008
MAG_553,230.521996,128.00958,162.413503,165.441961,308.860198,295.648596,55.401035,62.745548,89.69422,115.554564,113.294267,202.117997,167.740046,109.67939,137.493699,96.370177,98.149786,1156.721652,583.274012,416.531045,979.258496,775.659407,580.523467,733.799425,586.606315,810.367563,756.328534,772.314412,960.114556,708.273979,543.368908,562.975786,704.326298,607.064433
MAG_554,76.124569,53.915905,81.068882,47.259431,50.545677,49.400491,31.518627,49.610973,45.558915,62.693574,58.339019,55.925669,65.020754,49.310074,72.573234,65.276305,63.997916,78.710567,87.930816,102.736558,72.397039,101.328755,58.4409,118.576717,84.739803,96.268012,89.842968,90.802576,99.083265,84.7672,77.578523,118.675378,133.040009,110.835207
MAG_555,106.97356,73.044665,598.103099,59.110846,44.933376,27.426457,55.08233,43.426659,810.815673,130.854876,450.772031,201.471991,73.24075,73.208175,93.050853,77.591193,99.998922,39.435035,23.710414,51.97011,26.120091,64.190358,21.569492,31.621064,43.414708,45.058477,47.357165,63.965186,28.315522,33.751964,37.657052,29.643368,24.230476,42.059921
MAG_556,53.603693,98.550965,132.860764,72.408757,62.867908,56.211086,21.748119,39.651566,36.34743,53.550238,45.61082,72.543975,78.358266,39.085123,113.884933,105.605104,51.643867,124.947236,200.130363,188.150146,142.919773,295.754584,76.534518,151.202433,115.986336,159.72832,102.980938,140.932811,194.325497,132.183286,104.660649,216.191264,171.348126,154.884784
MAG_557,236.424584,167.808332,310.422618,173.459946,172.377326,296.408963,59.301505,101.23334,136.357972,146.285138,179.398001,211.68458,261.547491,138.294356,359.150935,315.09182,149.819206,494.573012,545.634467,683.638389,634.448679,471.926452,448.470187,477.043345,422.971772,548.835432,544.555094,427.826243,592.392253,719.942958,373.403487,671.213507,786.795456,507.264936
MAG_558,273.032594,222.41641,393.018796,238.39153,223.301735,227.865258,133.118977,172.064922,203.499545,242.895201,279.369727,269.514962,351.170932,212.861242,363.461755,338.285322,224.87298,445.272756,397.506965,774.700166,526.993491,492.235643,303.366483,597.816059,601.802272,623.30732,575.3353,545.818911,515.018182,615.526182,535.145333,667.335643,524.548324,525.774267
MAG_559,102.112258,57.359708,54.393782,50.577887,57.280421,50.49489,22.334471,48.716822,40.255245,67.440776,61.549244,60.701469,76.618485,64.576046,67.519933,68.073633,51.838549,146.544162,81.434348,73.90242,71.249649,148.892309,71.243016,82.096306,104.922701,95.066891,75.39067,58.013137,87.161297,86.54897,62.921882,92.694842,115.803014,67.745097
MAG_560,224.520892,141.023363,651.742641,304.660262,104.313389,339.475558,139.182415,116.921347,120.519996,173.095807,233.741892,211.471653,356.419093,192.460541,356.0944,273.597471,291.048754,606.326722,474.851888,1231.882662,1533.011878,303.584803,614.631294,915.064162,529.07014,703.794628,529.885855,954.105196,504.82485,804.668371,648.842956,859.344975,913.597209,993.307138
MAG_561,44.720634,46.194155,113.013409,43.983913,41.267863,46.983697,30.300895,31.639003,26.943194,45.577068,49.071493,48.766451,68.282802,33.361874,93.07765,86.098611,41.358216,129.461206,134.368442,298.200984,178.181433,197.650146,86.783645,258.397301,186.18882,209.558222,173.437191,207.347932,177.958154,228.551232,125.060461,215.20147,163.729934,210.83181
MAG_562,904.218125,239.504651,285.432862,172.809613,791.391973,613.584217,143.269359,157.9338,264.20308,169.688108,259.526754,340.376612,424.988104,257.738218,582.933409,543.563361,157.851353,3357.789284,1237.2874,435.125841,886.544336,3359.015564,1554.180211,1503.954615,2097.387094,2044.85328,1255.507277,691.1661,1193.135658,985.904097,1169.103837,2334.048134,3713.878172,589.762355
MAG_563,428.504631,377.231876,1498.11389,332.268687,276.460863,489.64043,181.026762,177.413511,220.232309,365.721276,538.046801,379.027759,634.168955,239.941627,855.588605,777.841416,512.820715,1542.193631,1568.305955,3729.480479,2106.86717,305.566835,1123.342106,3068.164597,2161.782121,2722.781041,2833.149216,2773.836421,1807.893258,3330.853937,2282.444988,3083.205374,2359.687497,3018.032033
MAG_564,33.243434,5.354377,64.227888,16.843947,2.492522,8.224917,11.179689,20.839894,13.647745,36.843442,50.518006,17.879688,51.008734,52.040576,20.509318,25.280205,26.944152,1351.796291,15.468721,178.680319,254.584714,8.141073,18.248573,275.560674,322.452484,236.429671,467.143859,529.442996,113.300917,693.701861,542.633872,113.29745,93.927106,230.899834
MAG_565,461.598927,513.412645,704.378573,332.005785,484.62132,536.750609,117.170749,209.981959,233.237851,354.077995,340.945238,436.227102,608.969762,270.276265,691.186432,790.79359,291.493325,1099.113662,1642.139268,2090.889778,1294.585676,1065.535758,1023.772076,1486.463436,1388.928294,1639.345148,1300.970921,1003.022832,1861.17065,1576.147017,928.622565,1790.876841,1438.373411,1074.073752
MAG_566,62.544608,53.251008,319.271866,63.404058,28.397265,90.851815,65.789621,39.25082,45.479386,90.163138,96.846871,85.249803,124.828158,56.949159,125.012314,94.295324,94.023622,146.610579,215.76015,1191.873746,299.535872,60.692514,144.428317,703.642285,346.975546,397.094716,721.934216,304.449995,294.271879,901.399042,282.493025,369.012062,290.795519,385.614098
MAG_567,23.704376,21.092191,48.616079,27.558906,16.274771,24.120354,9.917016,11.432872,13.251157,20.045398,18.843644,20.72463,32.343376,11.782259,39.022476,37.781448,15.314123,41.507587,51.562594,105.606612,64.540884,74.651649,30.509535,66.653614,38.652794,66.754854,45.195613,58.245409,56.437379,68.117643,34.852378,70.979604,53.859747,47.468181
MAG_568,79.615076,96.241442,201.725931,87.019294,79.699221,115.518039,44.405609,61.660018,73.268446,121.961278,105.853979,122.514561,150.200422,64.107359,182.835574,143.149369,83.963204,229.232946,301.031805,616.21566,330.889609,126.262968,167.329633,377.932835,423.173739,447.552764,618.497599,304.700449,387.049681,607.34139,254.150594,451.992849,343.658009,368.791185
MAG_569,321.741966,403.524568,1336.926622,506.160901,208.014276,130.014715,1073.977277,202.876108,1312.440305,513.380365,1172.683202,903.626484,445.20534,475.959728,356.089117,1061.614389,435.913912,104.836231,65.841765,152.31651,41.929866,103.095922,35.873103,131.510467,185.588133,60.160243,175.003898,318.173633,56.325054,58.28887,165.941093,59.984253,77.377503,100.138689
MAG_570,15.550847,15.162647,20.536126,12.758306,20.244047,23.190151,10.1334,8.703642,12.128875,13.075579,13.899464,15.102786,15.533913,14.122696,21.072493,13.69009,17.429018,34.899711,24.08331,23.393637,25.909595,20.90417,25.440187,42.846131,26.955729,29.476743,26.045546,32.753169,26.473386,27.608879,35.643542,40.608278,35.949521,49.956561
MAG_571,111.476738,86.671991,162.466847,83.067217,68.852016,92.387373,42.201659,60.424727,68.036109,90.057258,106.852954,98.037841,145.783064,71.832637,122.768605,130.851544,82.803543,104.548786,106.843267,211.358012,163.59366,106.814942,82.781438,183.486546,162.056135,170.293423,173.191834,194.890255,146.768279,197.182114,163.769125,197.486445,129.381838,184.477684
MAG_572,249.260023,155.460779,297.488333,184.953084,176.937647,232.627666,70.129908,117.523008,153.82845,173.819459,182.346715,225.540677,279.79128,138.609576,438.565846,368.034663,152.151972,944.745732,514.006818,634.305559,747.776768,1054.952338,414.636281,620.186253,477.770046,724.546189,623.630234,485.218906,689.272379,743.914026,429.716939,904.366238,976.382364,687.057061
MAG_573,7.906565,12.753929,16.765891,9.141133,11.374733,22.821617,13.458207,9.339592,12.189645,14.509904,11.590155,16.316483,14.090648,13.37628,17.410623,9.849867,13.904128,19.189608,17.953675,16.273677,17.866397,25.646635,20.860171,32.947569,19.565011,19.657813,22.578195,19.611116,18.228283,20.611325,22.819241,28.315057,24.643168,26.254476
MAG_574,14.271069,8.132959,12.809933,9.237874,9.693425,10.724902,8.785865,10.382859,8.46844,8.068213,9.648588,7.808532,12.61513,8.045451,16.107934,15.783775,14.232937,29.124558,25.572472,23.803673,25.322505,49.186469,21.362752,42.38876,26.78151,22.52032,23.285473,21.10287,24.268898,29.499243,19.494513,29.955538,37.657974,34.540668
MAG_575,401.974204,343.025869,698.607461,384.294066,365.487161,610.113012,119.922376,161.843226,157.802552,261.209972,252.896898,370.07774,430.19528,177.264664,441.950859,544.917151,212.927713,1343.776679,1903.47592,2165.167309,2114.456686,3379.289103,1479.478992,1597.561793,1475.413286,1985.387703,1508.984582,1665.816539,1997.35832,2520.191858,833.603926,1514.176551,1923.787963,1156.765624
MAG_576,105.844775,92.861398,262.65344,113.68818,83.240944,132.192124,66.371639,84.183716,96.5677,135.240454,374.654778,156.495736,353.290642,104.700106,417.206384,295.561401,146.855168,276.882747,207.891234,512.674762,459.825907,91.777318,167.534202,701.748625,550.279387,556.286869,491.673996,695.771848,324.304695,837.041946,568.408741,791.560279,538.718955,585.684374
MAG_577,331.546469,373.14649,467.411467,319.106492,456.385927,334.534222,100.155608,231.248161,236.474154,323.66684,290.167464,352.142596,387.192903,258.687638,659.417789,601.229523,276.714154,703.236986,610.666006,696.820097,613.276892,964.765382,410.247799,652.105862,696.389269,682.019407,559.164775,537.7512,765.615198,553.228709,766.66729,978.865752,861.195802,634.292436
MAG_578,483.121075,276.235367,879.10948,330.35716,371.352001,489.225637,150.921615,220.259964,232.606144,369.464882,348.910561,352.058812,543.407859,303.064679,672.721919,456.644241,406.329889,1506.423182,867.357639,1477.705262,1227.107791,342.201235,784.872861,1607.10425,1182.297419,1185.457765,1256.947916,972.466507,1005.761483,1329.819959,1016.218987,1780.457095,2090.842926,1382.560145
MAG_579,272.845331,190.061515,482.112265,175.707186,214.483355,300.72336,89.482706,110.871474,165.769254,262.134947,260.460328,235.538678,314.637029,190.838526,382.644693,310.811346,201.462146,684.564194,454.164796,907.411026,577.719999,307.196657,398.257614,758.56856,456.494777,600.231572,1024.229444,881.968686,657.437935,738.713183,640.9667,759.827781,707.148397,688.213078
